code_insee,nom_commune,code_departement,code_region,annee,nb_mutations,nb_maisons,nb_appartements,prop_maison,prop_appartement,prix_moyen,prix_m2_moyen,surface_moyenne,population,latitude,longitude
65479,Visker,65,76.0,2024,4,4.0,0.0,0.0,100.0,202060,1838,120,362.0,43.1387,0.0674
65481,Barèges,65,76.0,2024,26,1.0,25.0,96.0,4.0,84071,2281,40,127.0,42.8681,0.1106
65482,Cantaous,65,76.0,2024,4,4.0,0.0,0.0,100.0,89000,1215,81,424.0,43.1016,0.442
66002,Alénya,66,76.0,2024,41,34.0,7.0,17.0,83.0,266538,2695,97,3782.0,42.6413,2.9824
66003,Amélie-les-Bains-Palalda,66,76.0,2024,233,23.0,210.0,90.0,10.0,72328,1471,48,3529.0,42.4508,2.687
66004,Les Angles,66,76.0,2024,86,19.0,67.0,78.0,22.0,156326,3893,39,597.0,42.5797,2.049
66005,Angoustrine-Villeneuve-des-Escaldes,66,76.0,2024,6,5.0,1.0,17.0,83.0,203315,3143,66,542.0,42.546,1.9443
66006,Ansignan,66,76.0,2024,3,3.0,0.0,0.0,100.0,94693,1402,65,164.0,42.7646,2.5233
66007,Arboussols,66,76.0,2024,1,1.0,0.0,0.0,100.0,92000,1917,48,130.0,42.6669,2.4953
66008,Argelès-sur-Mer,66,76.0,2024,414,134.0,280.0,68.0,32.0,179626,3606,52,10616.0,42.53,3.0234
66009,Arles-sur-Tech,66,76.0,2024,43,32.0,11.0,26.0,74.0,167764,1846,89,2815.0,42.4531,2.6228
66010,Ayguatébia-Talau,66,76.0,2024,1,1.0,0.0,0.0,100.0,25000,714,35,49.0,42.5561,2.1962
66011,Bages,66,76.0,2024,56,52.0,4.0,7.0,93.0,214536,2402,91,4560.0,42.6075,2.8893
66012,Baho,66,76.0,2024,25,21.0,4.0,16.0,84.0,201325,2240,89,3231.0,42.7066,2.8229
66014,Baixas,66,76.0,2024,37,36.0,1.0,3.0,97.0,153784,1790,87,2777.0,42.744,2.8079
66015,Banyuls-dels-Aspres,66,76.0,2024,21,20.0,1.0,5.0,95.0,235212,2469,95,1483.0,42.5653,2.8649
66016,Banyuls-sur-Mer,66,76.0,2024,121,55.0,66.0,55.0,45.0,253550,3911,70,4496.0,42.4602,3.1014
66017,Le Barcarès,66,76.0,2024,490,114.0,376.0,77.0,23.0,128517,3557,37,6109.0,42.8118,3.028
66018,La Bastide,66,76.0,2024,3,3.0,0.0,0.0,100.0,83667,1438,60,60.0,42.5371,2.5752
66020,Bolquère,66,76.0,2024,93,28.0,65.0,70.0,30.0,168758,3789,44,816.0,42.5225,2.0614
66021,Bompas,66,76.0,2024,73,63.0,10.0,14.0,86.0,215787,2474,89,7832.0,42.7271,2.9426
66022,Boule-d'Amont,66,76.0,2024,1,1.0,0.0,0.0,100.0,286000,2860,100,63.0,42.5884,2.5905
66023,Bouleternère,66,76.0,2024,15,14.0,1.0,7.0,93.0,139011,1628,83,951.0,42.6435,2.5878
66024,Le Boulou,66,76.0,2024,93,56.0,37.0,40.0,60.0,204437,2471,81,5487.0,42.5267,2.8328
66025,Bourg-Madame,66,76.0,2024,20,8.0,12.0,60.0,40.0,199619,3108,71,1182.0,42.438,1.9608
66026,Brouilla,66,76.0,2024,17,17.0,0.0,0.0,100.0,268566,2789,96,1572.0,42.5759,2.8927
66027,La Cabanasse,66,76.0,2024,8,7.0,1.0,12.0,88.0,325356,3640,90,713.0,42.501,2.1056
66028,Cabestany,66,76.0,2024,95,80.0,15.0,16.0,84.0,291731,2609,109,10465.0,42.6804,2.9507
66029,Caixas,66,76.0,2024,2,2.0,0.0,0.0,100.0,392900,3908,107,134.0,42.6031,2.6633
66030,Calce,66,76.0,2024,3,3.0,0.0,0.0,100.0,362333,2900,122,226.0,42.7477,2.7545
66032,Calmeilles,66,76.0,2024,3,3.0,0.0,0.0,100.0,328333,3159,112,60.0,42.5507,2.6735
66033,Camélas,66,76.0,2024,7,6.0,1.0,14.0,86.0,503370,3852,138,461.0,42.6404,2.6911
66034,Campôme,66,76.0,2024,1,1.0,0.0,0.0,100.0,115000,1554,74,124.0,42.6506,2.3826
66035,Campoussy,66,76.0,2024,1,1.0,0.0,0.0,100.0,75000,962,78,42.0,42.6978,2.452
66036,Canaveilles,66,76.0,2024,1,1.0,0.0,0.0,100.0,162200,1386,117,53.0,42.5348,2.2179
66037,Canet-en-Roussillon,66,76.0,2024,462,130.0,332.0,72.0,28.0,184931,3695,52,13227.0,42.6809,3.002
66038,Canohès,66,76.0,2024,75,62.0,13.0,17.0,83.0,240192,2795,90,6616.0,42.6514,2.8294
66039,Caramany,66,76.0,2024,6,5.0,1.0,17.0,83.0,69217,825,87,129.0,42.7388,2.5572
66041,Cases-de-Pène,66,76.0,2024,9,9.0,0.0,0.0,100.0,174698,2066,82,973.0,42.7931,2.7771
66042,Cassagnes,66,76.0,2024,1,1.0,0.0,0.0,100.0,45000,600,75,294.0,42.7415,2.626
66043,Casteil,66,76.0,2024,2,2.0,0.0,0.0,100.0,112050,2016,55,139.0,42.5035,2.4229
66044,Castelnou,66,76.0,2024,3,3.0,0.0,0.0,100.0,243957,2425,127,280.0,42.6247,2.7046
66045,Catllar,66,76.0,2024,11,11.0,0.0,0.0,100.0,240068,2102,115,723.0,42.6407,2.4186
66046,Caudiès-de-Fenouillèdes,66,76.0,2024,7,7.0,0.0,0.0,100.0,93074,1191,79,586.0,42.8213,2.3781
66047,Caudiès-de-Conflent,66,76.0,2024,1,1.0,0.0,0.0,100.0,140000,1273,110,23.0,42.5623,2.1451
66048,Cerbère,66,76.0,2024,30,7.0,23.0,77.0,23.0,160962,3152,53,1209.0,42.4471,3.1493
66049,Céret,66,76.0,2024,111,69.0,42.0,38.0,62.0,210005,2543,84,7521.0,42.473,2.7565
66050,Claira,66,76.0,2024,62,53.0,9.0,15.0,85.0,211234,2418,86,4922.0,42.7626,2.9458
66051,Clara-Villerach,66,76.0,2024,5,5.0,0.0,0.0,100.0,167000,2381,66,265.0,42.5831,2.4489
66052,Codalet,66,76.0,2024,5,5.0,0.0,0.0,100.0,245806,1986,131,350.0,42.6015,2.4169
66053,Collioure,66,76.0,2024,96,22.0,74.0,77.0,23.0,271745,5221,55,2756.0,42.5087,3.0744
66054,Conat,66,76.0,2024,3,3.0,0.0,0.0,100.0,66520,1216,55,65.0,42.6203,2.3426
66055,Corbère,66,76.0,2024,15,15.0,0.0,0.0,100.0,203218,2317,84,781.0,42.6515,2.6614
66056,Corbère-les-Cabanes,66,76.0,2024,12,11.0,1.0,8.0,92.0,189892,2036,90,1213.0,42.66,2.6837
66057,Corneilla-de-Conflent,66,76.0,2024,8,8.0,0.0,0.0,100.0,154500,1675,92,527.0,42.5786,2.382
66058,Corneilla-la-Rivière,66,76.0,2024,25,25.0,0.0,0.0,100.0,191302,1972,95,2004.0,42.7098,2.7247
66059,Corneilla-del-Vercol,66,76.0,2024,38,33.0,5.0,13.0,87.0,253746,2597,96,2696.0,42.6228,2.9512
66060,Corsavy,66,76.0,2024,5,5.0,0.0,0.0,100.0,166279,1753,91,246.0,42.483,2.541
66061,Coustouges,66,76.0,2024,2,2.0,0.0,0.0,100.0,82000,1216,68,95.0,42.3602,2.632
66062,Dorres,66,76.0,2024,5,2.0,3.0,60.0,40.0,148600,3230,47,182.0,42.5125,1.9224
66063,Les Cluses,66,76.0,2024,3,3.0,0.0,0.0,100.0,315910,2950,110,282.0,42.4847,2.8437
66064,Égat,66,76.0,2024,18,6.0,12.0,67.0,33.0,184849,2889,58,435.0,42.5008,2.0195
66065,Elne,66,76.0,2024,118,94.0,24.0,20.0,80.0,188129,2315,84,9511.0,42.6083,2.978
66066,Enveitg,66,76.0,2024,13,5.0,8.0,62.0,38.0,179735,3107,61,602.0,42.491,1.8922
66067,Err,66,76.0,2024,17,9.0,8.0,47.0,53.0,184201,3180,59,716.0,42.4131,2.0678
66068,Escaro,66,76.0,2024,5,5.0,0.0,0.0,100.0,192205,2285,87,128.0,42.5337,2.319
66069,Espira-de-l'Agly,66,76.0,2024,36,33.0,3.0,8.0,92.0,218535,2286,98,3524.0,42.7987,2.8231
66071,Estagel,66,76.0,2024,43,42.0,1.0,2.0,98.0,139055,1587,87,2160.0,42.7642,2.7077
66072,Estavar,66,76.0,2024,23,14.0,9.0,39.0,61.0,243371,3155,81,443.0,42.4764,2.0121
66073,Estoher,66,76.0,2024,5,5.0,0.0,0.0,100.0,65956,958,73,163.0,42.5695,2.4829
66074,Eus,66,76.0,2024,3,2.0,1.0,33.0,67.0,150833,2113,70,386.0,42.6552,2.4478
66075,Eyne,66,76.0,2024,18,10.0,8.0,44.0,56.0,122730,3272,39,163.0,42.4544,2.111
66076,Feilluns,66,76.0,2024,2,2.0,0.0,0.0,100.0,59250,956,62,59.0,42.7613,2.4877
66078,Fillols,66,76.0,2024,6,6.0,0.0,0.0,100.0,195300,2219,98,207.0,42.5587,2.4257
66079,Finestret,66,76.0,2024,7,7.0,0.0,0.0,100.0,125829,1542,90,204.0,42.6068,2.5194
66080,Fontpédrouse,66,76.0,2024,4,4.0,0.0,0.0,100.0,77425,1091,73,125.0,42.4718,2.202
66082,Formiguères,66,76.0,2024,23,17.0,6.0,26.0,74.0,195378,2918,70,494.0,42.6227,2.0629
66084,Fourques,66,76.0,2024,20,20.0,0.0,0.0,100.0,229759,2377,97,1347.0,42.5845,2.7759
66085,Fuilla,66,76.0,2024,3,3.0,0.0,0.0,100.0,114067,1438,69,435.0,42.5673,2.3549
66088,Ille-sur-Têt,66,76.0,2024,71,56.0,15.0,21.0,79.0,128094,1910,67,5556.0,42.6746,2.6167
66089,Joch,66,76.0,2024,5,5.0,0.0,0.0,100.0,237490,2452,95,416.0,42.6151,2.5244
66090,Jujols,66,76.0,2024,1,1.0,0.0,0.0,100.0,45000,804,56,47.0,42.5852,2.2823
66092,Lansac,66,76.0,2024,4,4.0,0.0,0.0,100.0,90600,854,102,89.0,42.7685,2.5651
66093,Laroque-des-Albères,66,76.0,2024,35,33.0,2.0,6.0,94.0,294386,3108,105,2256.0,42.5179,2.9314
66094,Latour-Bas-Elne,66,76.0,2024,38,37.0,1.0,3.0,97.0,281621,2861,100,3228.0,42.6041,3.0067
66095,Latour-de-Carol,66,76.0,2024,10,8.0,2.0,20.0,80.0,217897,2866,82,480.0,42.4746,1.8736
66096,Latour-de-France,66,76.0,2024,14,13.0,1.0,7.0,93.0,212681,1858,113,1043.0,42.7701,2.6498
66097,Lesquerde,66,76.0,2024,4,4.0,0.0,0.0,100.0,116750,1463,84,141.0,42.7927,2.5381
66098,La Llagonne,66,76.0,2024,9,6.0,3.0,33.0,67.0,210611,2911,77,230.0,42.5401,2.083
66099,Llauro,66,76.0,2024,1,1.0,0.0,0.0,100.0,165000,2171,76,311.0,42.5458,2.7494
66100,Llo,66,76.0,2024,1,1.0,0.0,0.0,100.0,130000,2826,46,153.0,42.4358,2.0895
66101,Llupia,66,76.0,2024,21,18.0,3.0,14.0,86.0,253874,2532,99,2199.0,42.6275,2.7827
66102,Mantet,66,76.0,2024,1,1.0,0.0,0.0,100.0,114010,2850,40,35.0,42.4555,2.2922
66103,Marquixanes,66,76.0,2024,5,5.0,0.0,0.0,100.0,91103,1201,85,599.0,42.6344,2.4848
66104,Los Masos,66,76.0,2024,12,12.0,0.0,0.0,100.0,230719,2528,103,966.0,42.6145,2.4593
66105,Matemale,66,76.0,2024,6,6.0,0.0,0.0,100.0,216700,3020,85,274.0,42.5788,2.1154
66106,Maureillas-las-Illas,66,76.0,2024,43,42.0,1.0,2.0,98.0,207313,2219,91,3006.0,42.4635,2.7999
66107,Maury,66,76.0,2024,23,23.0,0.0,0.0,100.0,72137,891,81,773.0,42.816,2.6194
66108,Millas,66,76.0,2024,58,54.0,4.0,7.0,93.0,176067,1919,95,4417.0,42.6966,2.6865
66109,Molitg-les-Bains,66,76.0,2024,6,6.0,0.0,0.0,100.0,154552,1727,90,251.0,42.6624,2.3955
66111,Montalba-le-Château,66,76.0,2024,6,6.0,0.0,0.0,100.0,163392,1614,102,163.0,42.699,2.5658
66112,Montauriol,66,76.0,2024,2,2.0,0.0,0.0,100.0,262000,1506,168,254.0,42.5777,2.725
66114,Montescot,66,76.0,2024,18,17.0,1.0,6.0,94.0,290026,2676,116,1586.0,42.6158,2.9188
66115,Montesquieu-des-Albères,66,76.0,2024,17,17.0,0.0,0.0,100.0,345176,3026,113,1353.0,42.5206,2.8685
66116,Montferrer,66,76.0,2024,3,3.0,0.0,0.0,100.0,137300,1369,95,218.0,42.4415,2.567
66117,Mont-Louis,66,76.0,2024,8,1.0,7.0,88.0,12.0,79500,1467,70,153.0,42.5098,2.1197
66118,Montner,66,76.0,2024,6,6.0,0.0,0.0,100.0,125887,1532,76,324.0,42.7439,2.6946
66119,Mosset,66,76.0,2024,10,10.0,0.0,0.0,100.0,83800,1565,56,321.0,42.6719,2.2848
66120,Nahuja,66,76.0,2024,5,2.0,3.0,60.0,40.0,264600,3839,69,74.0,42.4243,1.9995
66121,Néfiach,66,76.0,2024,19,18.0,1.0,5.0,95.0,175084,1977,87,1383.0,42.696,2.6566
66122,Nohèdes,66,76.0,2024,1,1.0,0.0,0.0,100.0,90267,1128,80,61.0,42.6256,2.2547
66123,Nyer,66,76.0,2024,1,1.0,0.0,0.0,100.0,66400,3689,18,148.0,42.4957,2.2764
66124,Font-Romeu-Odeillo-Via,66,76.0,2024,152,21.0,131.0,86.0,14.0,164410,3104,52,1762.0,42.5145,2.0212
66125,Olette,66,76.0,2024,5,5.0,0.0,0.0,100.0,120473,1752,74,360.0,42.5938,2.2449
66126,Oms,66,76.0,2024,7,7.0,0.0,0.0,100.0,345134,2907,115,364.0,42.5319,2.7102
66127,Opoul-Périllos,66,76.0,2024,19,19.0,0.0,0.0,100.0,212124,2008,104,1239.0,42.8817,2.8601
66128,Oreilla,66,76.0,2024,1,1.0,0.0,0.0,100.0,75000,833,90,28.0,42.5788,2.2272
66129,Ortaffa,66,76.0,2024,27,27.0,0.0,0.0,100.0,260243,2496,106,1980.0,42.5855,2.9191
66130,Osséja,66,76.0,2024,40,14.0,26.0,65.0,35.0,221775,3288,71,1390.0,42.3923,2.0006
66132,Palau-de-Cerdagne,66,76.0,2024,16,6.0,10.0,62.0,38.0,303703,4550,68,405.0,42.3864,1.9818
66133,Palau-del-Vidre,66,76.0,2024,41,41.0,0.0,0.0,100.0,229275,2561,86,3329.0,42.5662,2.9595
66134,Passa,66,76.0,2024,18,18.0,0.0,0.0,100.0,210441,2187,96,1118.0,42.5674,2.804
66136,Perpignan,66,76.0,2024,1926,467.0,1459.0,76.0,24.0,131077,1782,72,121616.0,42.699,2.9045
66137,Le Perthus,66,76.0,2024,7,6.0,1.0,14.0,86.0,144820,1386,103,555.0,42.4664,2.8639
66138,Peyrestortes,66,76.0,2024,13,10.0,3.0,23.0,77.0,161699,2167,72,1927.0,42.7484,2.8471
66139,Pézilla-de-Conflent,66,76.0,2024,1,1.0,0.0,0.0,100.0,81000,704,115,46.0,42.7356,2.4884
66140,Pézilla-la-Rivière,66,76.0,2024,36,36.0,0.0,0.0,100.0,164713,2141,80,4129.0,42.7089,2.76
66141,Pia,66,76.0,2024,106,99.0,7.0,7.0,93.0,235968,2502,94,11615.0,42.7506,2.9172
66143,Planèzes,66,76.0,2024,2,2.0,0.0,0.0,100.0,149523,1402,89,99.0,42.7736,2.6215
66144,Pollestres,66,76.0,2024,62,53.0,9.0,15.0,85.0,226605,2476,88,5548.0,42.6373,2.8736
66145,Ponteilla,66,76.0,2024,26,26.0,0.0,0.0,100.0,271053,2649,99,3101.0,42.6347,2.8288
66146,Porta,66,76.0,2024,4,3.0,1.0,25.0,75.0,143750,1524,81,94.0,42.5212,1.7935
66147,Porté-Puymorens,66,76.0,2024,1,0.0,1.0,100.0,0.0,66000,2357,28,100.0,42.5546,1.8381
66148,Port-Vendres,66,76.0,2024,74,20.0,54.0,73.0,27.0,200299,3338,61,4018.0,42.5034,3.1048
66149,Prades,66,76.0,2024,82,56.0,26.0,32.0,68.0,142663,1785,80,6148.0,42.6107,2.4276
66150,Prats-de-Mollo-la-Preste,66,76.0,2024,28,7.0,21.0,75.0,25.0,84655,1647,67,1099.0,42.4174,2.4229
66152,Prugnanes,66,76.0,2024,3,3.0,0.0,0.0,100.0,85200,1042,77,90.0,42.8254,2.435
66153,Prunet-et-Belpuig,66,76.0,2024,1,1.0,0.0,0.0,100.0,15000,600,25,44.0,42.5655,2.6373
66154,Puyvalador,66,76.0,2024,27,23.0,4.0,15.0,85.0,136765,3493,40,68.0,42.6488,2.1097
66155,Py,66,76.0,2024,2,2.0,0.0,0.0,100.0,83770,1428,62,83.0,42.4683,2.3635
66156,Rabouillet,66,76.0,2024,4,4.0,0.0,0.0,100.0,71768,599,112,85.0,42.7265,2.3646
66157,Railleu,66,76.0,2024,2,2.0,0.0,0.0,100.0,109475,2163,88,23.0,42.5923,2.1619
66158,Rasiguères,66,76.0,2024,4,4.0,0.0,0.0,100.0,124442,1798,80,165.0,42.7732,2.5979
66159,Réal,66,76.0,2024,3,2.0,1.0,33.0,67.0,155933,2185,74,81.0,42.64,2.1488
66160,Reynès,66,76.0,2024,13,12.0,1.0,8.0,92.0,408428,3636,117,1220.0,42.466,2.6971
66161,Ria-Sirach,66,76.0,2024,23,23.0,0.0,0.0,100.0,162126,1956,84,1264.0,42.6101,2.3828
66162,Rigarda,66,76.0,2024,10,9.0,1.0,10.0,90.0,186441,2181,88,698.0,42.6292,2.5375
66164,Rivesaltes,66,76.0,2024,85,74.0,11.0,13.0,87.0,168808,1917,88,9270.0,42.7761,2.8769
66165,Rodès,66,76.0,2024,12,12.0,0.0,0.0,100.0,188221,2242,87,758.0,42.6563,2.5485
66166,Sahorre,66,76.0,2024,4,2.0,2.0,50.0,50.0,108625,1337,74,401.0,42.5255,2.3565
66167,Saillagouse,66,76.0,2024,27,16.0,11.0,41.0,59.0,255309,3232,83,1155.0,42.4564,2.0382
66168,Saint-André,66,76.0,2024,50,46.0,4.0,8.0,92.0,233272,2664,90,3388.0,42.5541,2.9794
66169,Saint-Arnac,66,76.0,2024,3,3.0,0.0,0.0,100.0,241162,2275,104,99.0,42.7737,2.5343
66170,Sainte-Colombe-de-la-Commanderie,66,76.0,2024,1,1.0,0.0,0.0,100.0,593900,3433,173,183.0,42.6161,2.7421
66171,Saint-Cyprien,66,76.0,2024,533,226.0,307.0,58.0,42.0,180543,3978,49,12068.0,42.6205,3.0139
66172,Saint-Estève,66,76.0,2024,132,91.0,41.0,31.0,69.0,195321,2409,82,11630.0,42.7154,2.8445
66173,Saint-Féliu-d'Amont,66,76.0,2024,12,12.0,0.0,0.0,100.0,212533,2335,91,1292.0,42.6752,2.7166
66174,Saint-Féliu-d'Avall,66,76.0,2024,38,38.0,0.0,0.0,100.0,215456,2232,98,2950.0,42.6733,2.7498
66175,Saint-Génis-des-Fontaines,66,76.0,2024,48,45.0,3.0,6.0,94.0,246236,2891,86,3059.0,42.5488,2.9221
66176,Saint-Hippolyte,66,76.0,2024,36,36.0,0.0,0.0,100.0,212620,2356,86,3126.0,42.8104,2.9754
66177,Saint-Jean-Lasseille,66,76.0,2024,15,15.0,0.0,0.0,100.0,246287,2298,104,1622.0,42.5863,2.8646
66178,Saint-Jean-Pla-de-Corts,66,76.0,2024,21,18.0,3.0,14.0,86.0,204413,2196,91,2311.0,42.5183,2.7938
66179,Saint-Laurent-de-Cerdans,66,76.0,2024,17,11.0,6.0,35.0,65.0,81576,1191,74,1045.0,42.3944,2.6222
66180,Saint-Laurent-de-la-Salanque,66,76.0,2024,167,134.0,33.0,20.0,80.0,193981,2326,82,9898.0,42.8073,2.9993
66181,Sainte-Léocadie,66,76.0,2024,18,9.0,9.0,50.0,50.0,212000,3503,62,157.0,42.4298,2.0057
66182,Sainte-Marie-la-Mer,66,76.0,2024,153,116.0,37.0,24.0,76.0,201113,3569,61,4952.0,42.7262,3.0168
66183,Saint-Marsal,66,76.0,2024,1,1.0,0.0,0.0,100.0,75000,1250,60,77.0,42.5256,2.6182
66185,Saint-Michel-de-Llotes,66,76.0,2024,5,5.0,0.0,0.0,100.0,196740,1960,103,364.0,42.6465,2.6268
66186,Saint-Nazaire,66,76.0,2024,40,36.0,4.0,10.0,90.0,238122,2567,92,2779.0,42.6619,2.9895
66187,Saint-Paul-de-Fenouillet,66,76.0,2024,36,32.0,4.0,11.0,89.0,89084,1125,78,1742.0,42.8229,2.5025
66188,Saint-Pierre-dels-Forcats,66,76.0,2024,15,7.0,8.0,53.0,47.0,157479,2991,50,260.0,42.4778,2.114
66189,Saleilles,66,76.0,2024,62,52.0,10.0,16.0,84.0,281887,2664,103,5698.0,42.6553,2.947
66190,Salses-le-Château,66,76.0,2024,46,46.0,0.0,0.0,100.0,144162,2030,73,3965.0,42.8359,2.9134
66191,Sansa,66,76.0,2024,4,4.0,0.0,0.0,100.0,181425,2641,76,31.0,42.6189,2.1788
66192,Sauto,66,76.0,2024,2,2.0,0.0,0.0,100.0,203280,2042,94,102.0,42.5166,2.1461
66193,Serdinya,66,76.0,2024,7,6.0,1.0,14.0,86.0,85914,1144,76,236.0,42.5736,2.324
66194,Serralongue,66,76.0,2024,10,8.0,2.0,20.0,80.0,125488,1637,80,244.0,42.3846,2.5559
66195,Le Soler,66,76.0,2024,92,80.0,12.0,13.0,87.0,222282,2512,88,7942.0,42.6756,2.7999
66196,Sorède,66,76.0,2024,60,57.0,3.0,5.0,95.0,294216,3313,90,3512.0,42.5083,2.988
66197,Souanyas,66,76.0,2024,1,1.0,0.0,0.0,100.0,168000,1400,120,29.0,42.5493,2.2826
66198,Sournia,66,76.0,2024,6,6.0,0.0,0.0,100.0,86052,1511,71,478.0,42.7138,2.4171
66201,Tarerach,66,76.0,2024,2,2.0,0.0,0.0,100.0,144000,1712,80,42.0,42.6816,2.5081
66202,Targasonne,66,76.0,2024,8,3.0,5.0,62.0,38.0,205825,3534,59,201.0,42.5014,1.9877
66203,Taulis,66,76.0,2024,2,2.0,0.0,0.0,100.0,83530,882,98,58.0,42.5149,2.6145
66204,Taurinya,66,76.0,2024,3,3.0,0.0,0.0,100.0,103500,1802,73,328.0,42.555,2.4408
66205,Tautavel,66,76.0,2024,14,14.0,0.0,0.0,100.0,192403,2042,91,945.0,42.8163,2.7161
66206,Le Tech,66,76.0,2024,5,4.0,1.0,20.0,80.0,129260,1303,87,95.0,42.4439,2.5154
66207,Terrats,66,76.0,2024,8,7.0,1.0,12.0,88.0,300040,2920,98,806.0,42.6046,2.7584
66208,Théza,66,76.0,2024,20,13.0,7.0,35.0,65.0,217786,2727,77,2126.0,42.6403,2.947
66210,Thuir,66,76.0,2024,92,72.0,20.0,22.0,78.0,203631,2409,86,8243.0,42.6384,2.7618
66212,Torreilles,66,76.0,2024,87,81.0,6.0,7.0,93.0,202435,3361,64,3753.0,42.7571,3.0059
66213,Toulouges,66,76.0,2024,70,61.0,9.0,13.0,87.0,224192,2567,92,7450.0,42.6723,2.8234
66214,Tresserre,66,76.0,2024,11,10.0,1.0,9.0,91.0,320474,2849,107,1166.0,42.5559,2.842
66215,Trévillach,66,76.0,2024,2,2.0,0.0,0.0,100.0,97750,983,100,201.0,42.7091,2.5105
66217,Trouillas,66,76.0,2024,32,31.0,1.0,3.0,97.0,183689,2270,82,2324.0,42.6055,2.8235
66218,Ur,66,76.0,2024,8,6.0,2.0,25.0,75.0,195825,2716,74,382.0,42.4594,1.9382
66219,Urbanya,66,76.0,2024,2,2.0,0.0,0.0,100.0,69510,1192,58,45.0,42.6429,2.2964
66220,Valcebollère,66,76.0,2024,1,0.0,1.0,100.0,0.0,224100,2134,105,34.0,42.382,2.0472
66221,Valmanya,66,76.0,2024,2,2.0,0.0,0.0,100.0,63042,822,80,34.0,42.5251,2.5089
66222,Vernet-les-Bains,66,76.0,2024,74,32.0,42.0,57.0,43.0,118785,1698,66,1498.0,42.5363,2.4152
66223,Villefranche-de-Conflent,66,76.0,2024,2,2.0,0.0,0.0,100.0,102500,1120,98,215.0,42.5955,2.3575
66224,Villelongue-de-la-Salanque,66,76.0,2024,34,33.0,1.0,3.0,97.0,216761,2247,91,3335.0,42.7261,2.977
66225,Villelongue-dels-Monts,66,76.0,2024,28,27.0,1.0,4.0,96.0,252832,2968,86,1976.0,42.5238,2.8979
66226,Villemolaque,66,76.0,2024,10,9.0,1.0,10.0,90.0,265086,4055,87,1278.0,42.5976,2.848
66227,Villeneuve-de-la-Raho,66,76.0,2024,47,44.0,3.0,6.0,94.0,328086,2934,109,4470.0,42.6402,2.909
66228,Villeneuve-la-Rivière,66,76.0,2024,16,16.0,0.0,0.0,100.0,172653,1952,87,1360.0,42.7046,2.7964
66230,Vinça,66,76.0,2024,30,29.0,1.0,3.0,97.0,146196,1767,87,2260.0,42.6431,2.5225
66231,Vingrau,66,76.0,2024,11,11.0,0.0,0.0,100.0,153402,1526,90,536.0,42.8588,2.7904
66232,Vira,66,76.0,2024,1,1.0,0.0,0.0,100.0,69500,695,100,29.0,42.7653,2.3899
66234,Le Vivier,66,76.0,2024,3,3.0,0.0,0.0,100.0,145100,1476,103,71.0,42.7637,2.4423
68065,Chavannes-sur-l'Étang,68,44.0,2024,1,1.0,0.0,0.0,100.0,20000,500,40,652.0,47.637,7.0335
69001,Affoux,69,84.0,2024,6,6.0,0.0,0.0,100.0,204000,1542,155,398.0,45.8448,4.4116
69002,Aigueperse,69,84.0,2024,5,5.0,0.0,0.0,100.0,146200,1521,97,235.0,46.2822,4.4268
69003,Albigny-sur-Saône,69,84.0,2024,22,14.0,8.0,36.0,64.0,416866,4378,93,3057.0,45.8666,4.8284
69004,Alix,69,84.0,2024,5,5.0,0.0,0.0,100.0,413000,3549,118,777.0,45.9162,4.6534
69005,Ambérieux,69,84.0,2024,5,4.0,1.0,20.0,80.0,337927,3236,109,651.0,45.9264,4.7427
69006,Amplepuis,69,84.0,2024,54,45.0,9.0,17.0,83.0,145164,1687,92,4876.0,45.966,4.317
69007,Ampuis,69,84.0,2024,8,6.0,2.0,25.0,75.0,292362,2725,105,2769.0,45.5034,4.8079
69008,Ancy,69,84.0,2024,3,3.0,0.0,0.0,100.0,208000,1871,104,671.0,45.8362,4.5098
69009,Anse,69,84.0,2024,66,43.0,23.0,35.0,65.0,280551,3248,87,8206.0,45.9451,4.7049
69010,L'Arbresle,69,84.0,2024,60,25.0,35.0,58.0,42.0,242682,2880,83,6537.0,45.8347,4.6102
69012,Les Ardillats,69,84.0,2024,4,4.0,0.0,0.0,100.0,184375,1601,113,628.0,46.1885,4.5293
69013,Arnas,69,84.0,2024,45,31.0,14.0,31.0,69.0,315444,3176,99,4601.0,46.0194,4.7102
69014,Aveize,69,84.0,2024,10,10.0,0.0,0.0,100.0,242166,2179,116,1110.0,45.6799,4.4744
69016,Azolette,69,84.0,2024,1,1.0,0.0,0.0,100.0,189221,3320,57,120.0,46.1917,4.4146
69017,Bagnols,69,84.0,2024,5,5.0,0.0,0.0,100.0,491380,3759,119,765.0,45.9104,4.6205
69018,Beaujeu,69,84.0,2024,23,20.0,3.0,13.0,87.0,163507,1700,100,2082.0,46.1585,4.5802
69019,Belleville-en-Beaujolais,69,84.0,2024,102,52.0,50.0,49.0,51.0,215800,2606,83,14016.0,46.1145,4.7291
69020,Belmont-d'Azergues,69,84.0,2024,4,4.0,0.0,0.0,100.0,355062,3884,92,720.0,45.8673,4.6685
69021,Bessenay,69,84.0,2024,30,24.0,6.0,20.0,80.0,220118,2672,87,2331.0,45.7712,4.5484
69022,Bibost,69,84.0,2024,6,6.0,0.0,0.0,100.0,313633,3424,90,538.0,45.7976,4.5494
69023,Blacé,69,84.0,2024,8,5.0,3.0,38.0,62.0,316042,2519,126,1715.0,46.0364,4.6308
